"","Trial","Value_SS","Delay","Val_prc","Choice","RT","respSide","loopID","realID","Drug","Value_LL","Condition"
"6525",15,20,8,1.5,1,1.8325,1,32,"Subject_36","2",30,2
"6526",16,100,3,1.8,1,1.6649,1,32,"Subject_36","2",180,1
"6527",17,100,60,3,1,2.1365,0,32,"Subject_36","2",300,1
"6528",18,20,60,7,1,1.8831,0,32,"Subject_36","2",140,2
"6529",19,20,30,2.5,1,2.3829,0,32,"Subject_36","2",50,2
"6530",20,20,30,1.5,1,2.2584,1,32,"Subject_36","2",30,2
"6531",21,100,3,1.2,1,2.1852,0,32,"Subject_36","2",120,1
"6532",22,100,3,4,1,1.4271,1,32,"Subject_36","2",400,1
"6533",23,20,5,1.02,0,4.1414,1,32,"Subject_36","2",20.4,2
"6534",24,20,1,10,1,2.6315,0,32,"Subject_36","2",200,2
"6535",25,20,60,1.8,0,2.6716,0,32,"Subject_36","2",36,2
"6536",26,20,3,1.8,1,2.5197,0,32,"Subject_36","2",36,2
"6537",27,20,8,1.05,0,2.0693,1,32,"Subject_36","2",21,2
"6538",28,100,1,1.01,1,2.6447,1,32,"Subject_36","2",101,1
"6539",29,100,5,1.5,1,2.8138,1,32,"Subject_36","2",150,1
"6540",30,100,30,1.2,1,3.1851,1,32,"Subject_36","2",120,1
"6541",31,20,60,1.02,0,3.6976,1,32,"Subject_36","2",20.4,2
"6542",32,100,30,1.8,1,1.9911,1,32,"Subject_36","2",180,1
"6543",33,100,5,5,1,2.0196,1,32,"Subject_36","2",500,1
"6544",34,100,5,4,1,1.4454,1,32,"Subject_36","2",400,1
"6545",35,100,3,1.1,1,1.8363,1,32,"Subject_36","2",110,1
"6546",36,100,30,1.02,0,2.6768,0,32,"Subject_36","2",102,1
"6547",37,20,14,13,1,1.5338,1,32,"Subject_36","2",260,2
"6548",38,20,60,1.01,0,2.2246,1,32,"Subject_36","2",20.2,2
"6549",39,100,3,1.05,1,1.5992,1,32,"Subject_36","2",105,1
"6550",40,20,1,1.8,1,0.8503,1,32,"Subject_36","2",36,2
"6551",41,100,60,5,1,1.0538,1,32,"Subject_36","2",500,1
"6552",42,100,1,4,1,1.7803,0,32,"Subject_36","2",400,1
"6553",43,20,60,4,1,1.2022,1,32,"Subject_36","2",80,2
"6554",44,20,14,7,1,6.6728,1,32,"Subject_36","2",140,2
"6555",45,20,5,1.1,1,2.2918,1,32,"Subject_36","2",22,2
"6556",46,20,30,3,1,1.2839,0,32,"Subject_36","2",60,2
"6557",47,100,5,2.5,1,2.1793,0,32,"Subject_36","2",250,1
"6558",48,20,14,3,1,1.0442,1,32,"Subject_36","2",60,2
"6559",49,100,14,1.8,1,1.0108,1,32,"Subject_36","2",180,1
"6560",50,100,14,4,1,1.4964,1,32,"Subject_36","2",400,1
"6561",51,20,14,1.5,1,1.7818,0,32,"Subject_36","2",30,2
"6562",52,20,8,4,1,1.2676,0,32,"Subject_36","2",80,2
"6563",53,20,60,3,1,1.2838,0,32,"Subject_36","2",60,2
"6564",54,20,8,1.2,1,2.874,1,32,"Subject_36","2",24,2
"6565",55,100,3,1.5,1,2.2156,1,32,"Subject_36","2",150,1
"6566",56,20,14,4,1,3.1674,0,32,"Subject_36","2",80,2
"6567",57,20,14,1.02,0,2.1009,0,32,"Subject_36","2",20.4,2
"6568",58,100,8,3,1,1.0428,1,32,"Subject_36","2",300,1
"6569",59,100,30,2.5,1,1.1531,0,32,"Subject_36","2",250,1
"6570",60,100,14,5,1,1.4026,0,32,"Subject_36","2",500,1
"6571",61,100,14,13,1,1.3951,1,32,"Subject_36","2",1300,1
"6572",62,100,14,10,1,1.4026,0,32,"Subject_36","2",1000,1
"6573",63,100,60,1.01,0,1.4021,1,32,"Subject_36","2",101,1
"6574",64,100,3,10,0,2.3709,1,32,"Subject_36","2",1000,1
"6575",65,100,3,13,1,1.485,1,32,"Subject_36","2",1300,1
"6576",66,20,3,1.05,0,3.0398,1,32,"Subject_36","2",21,2
"6577",67,20,60,2,1,2.2191,1,32,"Subject_36","2",40,2
"6578",68,100,5,10,1,1.6926,1,32,"Subject_36","2",1000,1
"6579",69,100,30,1.1,0,2.707,1,32,"Subject_36","2",110,1
"6580",70,100,3,1.02,0,1.895,1,32,"Subject_36","2",102,1
"6581",71,20,3,1.01,0,1.6177,1,32,"Subject_36","2",20.2,2
"6582",72,100,8,4,1,1.7175,1,32,"Subject_36","2",400,1
"6583",73,100,60,4,1,1.9191,0,32,"Subject_36","2",400,1
"6584",74,100,8,7,1,1.5963,1,32,"Subject_36","2",700,1
"6585",75,100,1,13,1,1.034,0,32,"Subject_36","2",1300,1
"6586",76,100,8,1.8,1,1.9546,1,32,"Subject_36","2",180,1
"6587",77,100,60,13,1,0.9678,0,32,"Subject_36","2",1300,1
"6588",78,100,60,2,1,0.8339,1,32,"Subject_36","2",200,1
"6589",79,20,30,13,1,0.609,1,32,"Subject_36","2",260,2
"6590",80,100,30,13,1,0.6743,0,32,"Subject_36","2",1300,1
"6591",81,20,8,7,1,0.9249,1,32,"Subject_36","2",140,2
"6592",82,20,5,2,1,0.8861,0,32,"Subject_36","2",40,2
"6593",83,20,30,1.1,1,1.4021,0,32,"Subject_36","2",22,2
"6594",84,20,14,2.5,1,1.175,1,32,"Subject_36","2",50,2
"6595",85,100,8,1.05,0,2.0247,1,32,"Subject_36","2",105,1
"6596",86,100,3,3,1,0.9765,0,32,"Subject_36","2",300,1
"6597",87,100,14,1.5,1,1.0552,1,32,"Subject_36","2",150,1
"6598",88,20,1,1.1,1,1.8655,1,32,"Subject_36","2",22,2
"6599",89,100,5,13,1,0.7531,1,32,"Subject_36","2",1300,1
"6600",90,20,3,1.5,1,2.1758,0,32,"Subject_36","2",30,2
"6601",91,20,14,10,1,0.7491,1,32,"Subject_36","2",200,2
"6602",92,100,8,2.5,1,0.8963,1,32,"Subject_36","2",250,1
"6603",93,20,14,1.01,1,1.6071,0,32,"Subject_36","2",20.2,2
"6604",94,20,30,1.2,1,1.2728,0,32,"Subject_36","2",24,2
"6605",95,20,8,3,1,0.9215,0,32,"Subject_36","2",60,2
"6606",96,20,5,13,1,0.9944,1,32,"Subject_36","2",260,2
"6607",97,20,8,1.8,1,1.2749,0,32,"Subject_36","2",36,2
"6608",98,100,1,7,1,0.9944,1,32,"Subject_36","2",700,1
"6609",99,100,60,2.5,1,0.7618,1,32,"Subject_36","2",250,1
"6610",100,100,1,1.2,1,1.3224,0,32,"Subject_36","2",120,1
"6611",101,20,3,1.2,1,1.2299,0,32,"Subject_36","2",24,2
"6612",102,100,8,13,1,1.3738,1,32,"Subject_36","2",1300,1
"6613",103,100,5,7,1,1.0077,1,32,"Subject_36","2",700,1
"6614",104,100,30,7,1,1.353,0,32,"Subject_36","2",700,1
"6615",105,20,1,2,1,1.3118,0,32,"Subject_36","2",40,2
"6616",106,100,60,1.02,0,2.7979,1,32,"Subject_36","2",102,1
"6617",107,20,5,1.2,1,1.0868,0,32,"Subject_36","2",24,2
"6618",108,20,30,5,1,1.359,0,32,"Subject_36","2",100,2
"6619",109,20,60,1.2,1,1.1217,0,32,"Subject_36","2",24,2
"6620",110,20,60,2.5,1,1.2094,1,32,"Subject_36","2",50,2
"6621",111,20,3,2.5,1,1.2094,0,32,"Subject_36","2",50,2
"6622",112,20,30,1.01,1,1.7723,1,32,"Subject_36","2",20.2,2
"6623",113,100,30,2,1,1.6222,1,32,"Subject_36","2",200,1
"6624",114,100,14,1.05,1,0.7916,1,32,"Subject_36","2",105,1
"6625",115,20,14,1.8,1,0.8002,1,32,"Subject_36","2",36,2
"6626",116,20,5,7,1,0.6584,1,32,"Subject_36","2",140,2
"6627",117,20,5,2.5,1,0.7977,0,32,"Subject_36","2",50,2
"6628",118,20,30,1.8,1,0.8869,1,32,"Subject_36","2",36,2
"6629",119,100,1,1.02,0,0.7042,1,32,"Subject_36","2",102,1
"6630",120,100,5,1.8,1,1.2582,0,32,"Subject_36","2",180,1
"6631",121,20,5,4,1,1.4149,0,32,"Subject_36","2",80,2
"6632",122,20,60,10,1,1.2846,1,32,"Subject_36","2",200,2
"6633",123,100,60,7,1,1.0686,1,32,"Subject_36","2",700,1
"6634",124,20,1,5,1,1.7257,1,32,"Subject_36","2",100,2
"6635",125,100,30,5,1,1.0414,1,32,"Subject_36","2",500,1
"6636",126,100,3,5,1,1.0162,1,32,"Subject_36","2",500,1
"6637",127,20,14,5,1,0.8409,1,32,"Subject_36","2",100,2
"6638",128,100,30,3,1,1.2564,0,32,"Subject_36","2",300,1
"6639",129,20,60,1.05,0,2.0626,1,32,"Subject_36","2",21,2
"6640",130,100,8,5,1,1.0406,0,32,"Subject_36","2",500,1
"6641",131,20,30,4,1,1.4607,0,32,"Subject_36","2",80,2
"6642",132,20,8,2.5,1,0.5482,0,32,"Subject_36","2",50,2
"6643",133,20,1,1.2,1,0.8901,1,32,"Subject_36","2",24,2
"6644",134,20,3,5,0,0.4847,0,32,"Subject_36","2",100,2
"6645",135,100,3,1.01,0,0.543,1,32,"Subject_36","2",101,1
"6646",136,100,30,1.01,0,0.6176,1,32,"Subject_36","2",101,1
"6647",137,20,8,1.01,0,1.2829,0,32,"Subject_36","2",20.2,2
"6648",138,100,60,1.2,1,0.9159,0,32,"Subject_36","2",120,1
"6649",139,100,30,1.5,1,0.8971,1,32,"Subject_36","2",150,1
"6650",140,20,30,10,1,0.7996,1,32,"Subject_36","2",200,2
"6651",141,20,60,1.5,1,1.5855,1,32,"Subject_36","2",30,2
"6652",142,100,30,4,1,0.6187,1,32,"Subject_36","2",400,1
"6653",143,100,1,2,1,0.4744,1,32,"Subject_36","2",200,1
"6654",144,20,5,1.8,0,1.3997,1,32,"Subject_36","2",36,2
"6655",145,20,14,1.05,0,0.8406,0,32,"Subject_36","2",21,2
"6656",146,20,3,1.02,1,0.5347,1,32,"Subject_36","2",20.4,2
"6657",147,20,30,2,1,0.6255,0,32,"Subject_36","2",40,2
"6658",148,100,1,1.8,1,0.6805,1,32,"Subject_36","2",180,1
"6659",149,20,3,10,1,0.7757,0,32,"Subject_36","2",200,2
"6660",150,100,14,3,1,0.5386,1,32,"Subject_36","2",300,1
"6661",151,100,1,1.5,1,0.757,1,32,"Subject_36","2",150,1
"6662",152,100,8,1.01,0,2.585,1,32,"Subject_36","2",101,1
"6663",153,100,5,2,1,1.9099,0,32,"Subject_36","2",200,1
"6664",154,20,3,1.1,1,1.1851,0,32,"Subject_36","2",22,2
"6665",155,20,5,1.01,1,0.7851,1,32,"Subject_36","2",20.2,2
"6666",156,20,1,1.5,1,0.7645,0,32,"Subject_36","2",30,2
"6667",157,100,5,1.01,1,0.8812,1,32,"Subject_36","2",101,1
"6668",158,100,14,2,1,0.654,0,32,"Subject_36","2",200,1
"6669",159,20,1,13,1,0.5724,0,32,"Subject_36","2",260,2
"6670",160,100,1,1.1,1,0.8923,1,32,"Subject_36","2",110,1
"6671",161,100,30,1.05,1,1.1476,1,32,"Subject_36","2",105,1
"6672",162,100,5,1.05,1,1.5243,1,32,"Subject_36","2",105,1
"6673",163,100,60,1.05,1,0.9107,1,32,"Subject_36","2",105,1
"6674",164,20,1,7,1,0.849,1,32,"Subject_36","2",140,2
"6675",165,100,60,1.8,1,0.4789,1,32,"Subject_36","2",180,1
"6676",166,100,1,5,0,0.4012,1,32,"Subject_36","2",500,1
"6677",167,20,8,10,1,0.6591,0,32,"Subject_36","2",200,2
"6678",168,100,1,3,1,0.5591,0,32,"Subject_36","2",300,1
"6679",169,20,8,2,1,1.2429,0,32,"Subject_36","2",40,2
"6680",170,100,8,2,1,0.8783,0,32,"Subject_36","2",200,1
"6681",171,20,5,1.5,1,0.9023,0,32,"Subject_36","2",30,2
"6682",172,20,1,1.02,0,1.3877,1,32,"Subject_36","2",20.4,2
"6683",173,20,14,2,1,2.3857,1,32,"Subject_36","2",40,2
"6684",174,100,8,1.1,1,1.4879,0,32,"Subject_36","2",110,1
"6685",175,100,1,2.5,1,0.8976,1,32,"Subject_36","2",250,1
"6686",176,100,8,1.2,1,0.7684,0,32,"Subject_36","2",120,1
"6687",177,20,30,7,1,0.7854,0,32,"Subject_36","2",140,2
"6688",178,20,60,5,1,0.6721,1,32,"Subject_36","2",100,2
"6689",179,20,1,2.5,0,0.3966,1,32,"Subject_36","2",50,2
"6690",180,20,5,5,1,1.2971,1,32,"Subject_36","2",100,2
"6691",181,100,3,7,1,0.8593,1,32,"Subject_36","2",700,1
"6692",182,20,60,1.1,1,1.0413,0,32,"Subject_36","2",22,2
"6693",183,20,3,4,1,1.0093,0,32,"Subject_36","2",80,2
"6694",184,100,60,1.1,1,1.3422,1,32,"Subject_36","2",110,1
"6695",185,100,60,10,1,1.041,0,32,"Subject_36","2",1000,1
"6696",186,100,14,1.1,1,0.9411,0,32,"Subject_36","2",110,1
"6697",187,20,3,7,1,1.1238,1,32,"Subject_36","2",140,2
"6698",188,100,14,1.01,0,0.786,1,32,"Subject_36","2",101,1
"6699",189,20,5,10,1,0.8031,0,32,"Subject_36","2",200,2
"6700",190,20,60,13,1,0.7971,1,32,"Subject_36","2",260,2
"6701",191,20,14,1.2,1,1.5851,0,32,"Subject_36","2",24,2
"6702",192,20,30,1.05,1,0.6405,0,32,"Subject_36","2",21,2
"6703",193,100,14,7,1,0.7138,1,32,"Subject_36","2",700,1
"6704",194,20,3,13,1,0.8958,0,32,"Subject_36","2",260,2
"6705",195,20,30,1.02,1,1.1217,0,32,"Subject_36","2",20.4,2
"6706",196,100,1,1.05,0,1.2398,0,32,"Subject_36","2",105,1
"6707",197,20,1,1.05,1,1.0634,0,32,"Subject_36","2",21,2
"6708",198,100,5,3,1,0.6849,0,32,"Subject_36","2",300,1
"6709",199,20,5,3,1,1.5854,0,32,"Subject_36","2",60,2
"6710",200,20,8,13,1,0.6603,0,32,"Subject_36","2",260,2
"6711",201,20,8,1.1,1,2.0798,1,32,"Subject_36","2",22,2
"6712",202,20,3,3,1,1.4102,1,32,"Subject_36","2",60,2
"6713",203,100,14,1.02,1,1.1592,1,32,"Subject_36","2",102,1
"6714",204,20,1,4,1,0.9947,1,32,"Subject_36","2",80,2
"6715",205,20,5,1.05,1,1.34,0,32,"Subject_36","2",21,2
"6716",206,20,8,1.02,0,0.7888,1,32,"Subject_36","2",20.4,2
"6717",207,20,8,5,1,0.6747,0,32,"Subject_36","2",100,2
"6718",208,100,5,1.2,1,0.9879,1,32,"Subject_36","2",120,1
"6719",209,20,1,1.01,1,2.0267,0,32,"Subject_36","2",20.2,2
"6720",210,100,5,1.02,1,0.8181,0,32,"Subject_36","2",102,1
"6721",1,20,60,13,1,2.612,0,33,"Subject_37","1",260,2
"6722",2,20,5,3,1,2.0802,1,33,"Subject_37","1",60,2
"6723",3,20,60,3,1,4.4326,0,33,"Subject_37","1",60,2
"6724",4,20,1,1.2,0,5.1344,1,33,"Subject_37","1",24,2
"6725",5,20,5,5,1,2.3579,0,33,"Subject_37","1",100,2
"6726",6,20,60,5,1,2.2586,0,33,"Subject_37","1",100,2
"6727",7,20,1,5,1,3.0979,0,33,"Subject_37","1",100,2
"6728",8,20,8,1.02,0,3.8972,0,33,"Subject_37","1",20.4,2
"6729",9,100,60,1.01,0,2.3214,0,33,"Subject_37","1",101,1
"6730",10,100,5,10,1,1.8214,1,33,"Subject_37","1",1000,1
"6731",11,20,5,1.8,1,3.6353,0,33,"Subject_37","1",36,2
"6732",12,100,60,13,1,2.0421,0,33,"Subject_37","1",1300,1
"6733",13,20,5,2.5,1,3.6244,0,33,"Subject_37","1",50,2
"6734",14,20,3,1.05,0,2.0432,0,33,"Subject_37","1",21,2
"6735",15,20,14,10,1,1.9764,0,33,"Subject_37","1",200,2
"6736",16,100,1,1.8,1,2.1776,0,33,"Subject_37","1",180,1
"6737",17,100,8,2,1,3.065,1,33,"Subject_37","1",200,1
"6738",18,20,1,1.01,0,4.6775,0,33,"Subject_37","1",20.2,2
"6739",19,20,60,1.1,0,3.5988,1,33,"Subject_37","1",22,2
"6740",20,100,5,1.02,0,4.1388,1,33,"Subject_37","1",102,1
"6741",21,100,14,5,1,1.8961,1,33,"Subject_37","1",500,1
"6742",22,100,8,5,1,2.2046,1,33,"Subject_37","1",500,1
"6743",23,20,8,1.5,1,3.3355,0,33,"Subject_37","1",30,2
"6744",24,100,14,7,1,1.9241,1,33,"Subject_37","1",700,1
"6745",25,100,30,1.1,1,4.5926,0,33,"Subject_37","1",110,1
"6746",26,20,8,13,1,3.0997,1,33,"Subject_37","1",260,2
"6747",27,20,14,5,1,1.8273,0,33,"Subject_37","1",100,2
"6748",28,20,3,3,1,1.7005,1,33,"Subject_37","1",60,2
"6749",29,100,5,13,1,1.9029,0,33,"Subject_37","1",1300,1
"6750",30,100,60,1.2,1,1.5687,1,33,"Subject_37","1",120,1
"6751",31,20,14,1.01,0,2.3879,0,33,"Subject_37","1",20.2,2
"6752",32,20,14,1.1,0,4.9733,0,33,"Subject_37","1",22,2
"6753",33,100,14,1.5,1,2.222,1,33,"Subject_37","1",150,1
"6754",34,100,60,7,1,1.2406,0,33,"Subject_37","1",700,1
"6755",35,100,1,13,1,0.8408,0,33,"Subject_37","1",1300,1
"6756",36,20,8,7,1,1.2509,0,33,"Subject_37","1",140,2
"6757",37,100,30,7,1,1.5091,0,33,"Subject_37","1",700,1
"6758",38,100,5,1.1,1,1.8947,0,33,"Subject_37","1",110,1
"6759",39,100,60,1.5,1,2.4279,1,33,"Subject_37","1",150,1
"6760",40,100,14,3,1,1.5924,0,33,"Subject_37","1",300,1
"6761",41,100,8,1.01,0,1.6669,1,33,"Subject_37","1",101,1
"6762",42,100,8,2.5,1,1.2235,0,33,"Subject_37","1",250,1
"6763",43,100,14,2,1,1.4434,0,33,"Subject_37","1",200,1
"6764",44,100,60,5,1,1.1877,1,33,"Subject_37","1",500,1
"6765",45,20,14,4,1,1.4732,0,33,"Subject_37","1",80,2
"6766",46,100,14,1.05,0,2.3132,1,33,"Subject_37","1",105,1
"6767",47,100,3,7,1,1.1563,0,33,"Subject_37","1",700,1
"6768",48,20,3,13,1,1.1229,0,33,"Subject_37","1",260,2
"6769",49,100,60,1.8,1,1.2984,1,33,"Subject_37","1",180,1
"6770",50,20,3,2.5,1,1.2246,0,33,"Subject_37","1",50,2
"6771",51,20,60,1.5,1,1.8755,0,33,"Subject_37","1",30,2
"6772",52,100,14,1.02,0,2.3934,0,33,"Subject_37","1",102,1
"6773",53,100,1,5,1,0.913,0,33,"Subject_37","1",500,1
"6774",54,100,5,1.2,1,2.4456,1,33,"Subject_37","1",120,1
"6775",55,20,5,1.01,0,1.6628,0,33,"Subject_37","1",20.2,2
"6776",56,20,3,10,1,1.1605,1,33,"Subject_37","1",200,2
"6777",57,20,60,10,1,1.2002,0,33,"Subject_37","1",200,2
"6778",58,20,60,2.5,1,2.757,0,33,"Subject_37","1",50,2
"6779",59,100,5,2.5,1,1.8001,0,33,"Subject_37","1",250,1
"6780",60,20,30,2,1,2.3364,0,33,"Subject_37","1",40,2
"6781",61,20,8,1.8,1,3.4925,0,33,"Subject_37","1",36,2
"6782",62,100,60,2,0,0.6859,0,33,"Subject_37","1",200,1
"6783",63,100,8,10,1,1.8903,0,33,"Subject_37","1",1000,1
"6784",64,20,1,7,1,1.1755,1,33,"Subject_37","1",140,2
"6785",65,100,1,1.5,1,1.4256,1,33,"Subject_37","1",150,1
"6786",66,100,3,1.5,1,1.9354,1,33,"Subject_37","1",150,1
"6787",67,100,1,1.2,1,1.7466,1,33,"Subject_37","1",120,1
"6788",68,100,1,1.1,1,2.2502,1,33,"Subject_37","1",110,1
"6789",69,100,3,2.5,1,1.395,1,33,"Subject_37","1",250,1
"6790",70,20,8,3,1,1.6638,0,33,"Subject_37","1",60,2
"6791",71,100,8,1.2,1,1.9676,1,33,"Subject_37","1",120,1
"6792",72,20,30,10,1,1.3103,0,33,"Subject_37","1",200,2
"6793",73,20,5,13,1,1.3398,0,33,"Subject_37","1",260,2
"6794",74,100,5,7,1,1.064,0,33,"Subject_37","1",700,1
"6795",75,20,8,2.5,1,2.2135,0,33,"Subject_37","1",50,2
"6796",76,100,14,1.1,1,3.4064,0,33,"Subject_37","1",110,1
"6797",77,20,1,3,1,2.801,1,33,"Subject_37","1",60,2
"6798",78,100,3,1.1,1,2.1625,0,33,"Subject_37","1",110,1
"6799",79,20,5,1.1,0,2.8998,1,33,"Subject_37","1",22,2
"6800",80,100,30,1.01,0,2.8928,0,33,"Subject_37","1",101,1
"6801",81,20,5,1.2,0,3.6919,0,33,"Subject_37","1",24,2
"6802",82,100,60,2.5,1,2.0313,0,33,"Subject_37","1",250,1
"6803",83,100,30,2.5,1,1.5526,1,33,"Subject_37","1",250,1
"6804",84,20,30,1.8,1,3.6757,0,33,"Subject_37","1",36,2
"6805",85,100,30,1.02,0,1.6903,1,33,"Subject_37","1",102,1
"6806",86,20,8,10,1,1.4722,1,33,"Subject_37","1",200,2
"6807",87,100,30,3,1,1.5785,0,33,"Subject_37","1",300,1
"6808",88,20,14,1.2,0,6.3801,0,33,"Subject_37","1",24,2
"6809",89,100,8,1.02,0,1.7486,1,33,"Subject_37","1",102,1
"6810",90,20,30,1.05,0,2.7914,0,33,"Subject_37","1",21,2
"6811",91,20,14,2.5,1,1.9532,1,33,"Subject_37","1",50,2
"6812",92,20,14,1.05,0,1.3666,0,33,"Subject_37","1",21,2
"6813",93,100,3,4,1,1.1852,1,33,"Subject_37","1",400,1
"6814",94,20,3,1.02,0,2.2264,1,33,"Subject_37","1",20.4,2
"6815",95,20,1,1.5,1,1.1298,0,33,"Subject_37","1",30,2
"6816",96,100,3,3,1,1.6051,1,33,"Subject_37","1",300,1
"6817",97,20,60,7,1,1.1591,1,33,"Subject_37","1",140,2
"6818",98,100,14,13,1,1.611,0,33,"Subject_37","1",1300,1
"6819",99,100,8,1.1,1,3.0847,0,33,"Subject_37","1",110,1
"6820",100,20,30,1.5,1,1.9807,0,33,"Subject_37","1",30,2
"6821",101,100,5,1.05,0,1.972,0,33,"Subject_37","1",105,1
"6822",102,100,1,2.5,1,2.2292,0,33,"Subject_37","1",250,1
"6823",103,20,1,1.02,0,1.3084,1,33,"Subject_37","1",20.4,2
"6824",104,100,60,1.1,1,3.7686,0,33,"Subject_37","1",110,1
"6825",105,100,60,10,1,1.4647,1,33,"Subject_37","1",1000,1
"6826",106,20,3,1.5,1,1.5831,0,33,"Subject_37","1",30,2
"6827",107,20,8,2,1,1.105,0,33,"Subject_37","1",40,2
"6828",108,20,60,4,1,1.4085,0,33,"Subject_37","1",80,2
"6829",109,100,1,4,1,1.2481,1,33,"Subject_37","1",400,1
"6830",110,100,60,3,1,1.8415,1,33,"Subject_37","1",300,1
"6831",111,20,3,1.1,0,1.5855,0,33,"Subject_37","1",22,2
"6832",112,100,60,4,1,1.4558,0,33,"Subject_37","1",400,1
"6833",113,100,3,2,1,1.3332,0,33,"Subject_37","1",200,1
"6834",114,100,1,1.05,0,2.8694,1,33,"Subject_37","1",105,1
"6835",115,20,3,5,1,1.0724,1,33,"Subject_37","1",100,2
"6836",116,100,3,1.01,0,2.5906,1,33,"Subject_37","1",101,1
"6837",117,20,60,1.2,0,2.1066,0,33,"Subject_37","1",24,2
"6838",118,100,30,13,1,1.1726,1,33,"Subject_37","1",1300,1
"6839",119,100,8,4,1,0.8714,1,33,"Subject_37","1",400,1
"6840",120,20,3,7,1,1.1234,0,33,"Subject_37","1",140,2
"6841",121,20,60,2,1,2.129,0,33,"Subject_37","1",40,2
"6842",122,20,1,1.1,0,1.9993,0,33,"Subject_37","1",22,2
"6843",123,20,14,7,1,1.2661,1,33,"Subject_37","1",140,2
"6844",124,20,14,13,1,1.3302,0,33,"Subject_37","1",260,2
"6845",125,100,60,1.02,0,2.6612,0,33,"Subject_37","1",102,1
"6846",126,100,8,1.05,0,2.1686,0,33,"Subject_37","1",105,1
"6847",127,20,5,10,1,1.6373,0,33,"Subject_37","1",200,2
"6848",128,20,3,1.01,0,2.1143,0,33,"Subject_37","1",20.2,2
"6849",129,20,30,13,1,2.125,0,33,"Subject_37","1",260,2
"6850",130,100,1,1.01,0,1.3827,0,33,"Subject_37","1",101,1
"6851",131,100,14,1.8,1,1.4258,1,33,"Subject_37","1",180,1
"6852",132,100,8,13,1,1.6448,0,33,"Subject_37","1",1300,1
"6853",133,100,30,1.8,1,3.4005,0,33,"Subject_37","1",180,1
"6854",134,20,5,1.02,0,2.7339,1,33,"Subject_37","1",20.4,2
"6855",135,100,3,13,1,1.4872,1,33,"Subject_37","1",1300,1
"6856",136,20,5,1.05,0,2.8055,0,33,"Subject_37","1",21,2
"6857",137,100,8,1.5,1,1.4392,1,33,"Subject_37","1",150,1
"6858",138,100,3,1.2,1,2.8887,0,33,"Subject_37","1",120,1
"6859",139,100,3,5,1,1.5003,1,33,"Subject_37","1",500,1
"6860",140,20,30,7,1,1.9935,0,33,"Subject_37","1",140,2
"6861",141,100,8,7,1,1.3234,0,33,"Subject_37","1",700,1
"6862",142,100,3,1.02,0,1.6865,0,33,"Subject_37","1",102,1
"6863",143,100,3,10,1,1.4122,1,33,"Subject_37","1",1000,1
"6864",144,20,30,3,1,1.181,1,33,"Subject_37","1",60,2
"6865",145,20,3,1.2,0,2.041,0,33,"Subject_37","1",24,2
"6866",146,20,30,1.02,0,1.729,1,33,"Subject_37","1",20.4,2
"6867",147,20,8,5,1,1.3094,1,33,"Subject_37","1",100,2
"6868",148,100,8,3,1,1.4037,0,33,"Subject_37","1",300,1
"6869",149,100,1,1.02,0,3.1673,0,33,"Subject_37","1",102,1
"6870",150,20,30,1.01,0,1.3665,1,33,"Subject_37","1",20.2,2
"6871",151,100,5,5,1,1.8914,1,33,"Subject_37","1",500,1
"6872",152,100,14,4,1,1.8412,0,33,"Subject_37","1",400,1
"6873",153,20,8,1.05,0,2.0102,0,33,"Subject_37","1",21,2
"6874",154,20,14,1.5,1,2.4875,0,33,"Subject_37","1",30,2
"6875",155,20,1,4,1,1.1464,0,33,"Subject_37","1",80,2
"6876",156,20,3,2,1,1.5526,0,33,"Subject_37","1",40,2
"6877",157,20,8,1.1,0,1.9084,0,33,"Subject_37","1",22,2
"6878",158,100,5,1.8,1,1.4493,1,33,"Subject_37","1",180,1
"6879",159,20,3,1.8,1,2.0643,0,33,"Subject_37","1",36,2
"6880",160,100,8,1.8,1,1.1655,1,33,"Subject_37","1",180,1
"6881",161,100,30,4,1,1.2569,1,33,"Subject_37","1",400,1
"6882",162,20,60,1.8,1,2.4566,0,33,"Subject_37","1",36,2
"6883",163,20,14,1.02,0,3.2602,1,33,"Subject_37","1",20.4,2
"6884",164,100,14,10,1,3.8421,0,33,"Subject_37","1",1000,1
"6885",165,20,5,7,1,1.0961,1,33,"Subject_37","1",140,2
"6886",166,20,30,4,1,1.134,1,33,"Subject_37","1",80,2
"6887",167,20,8,1.01,0,1.5692,0,33,"Subject_37","1",20.2,2
"6888",168,20,8,4,1,1.9467,0,33,"Subject_37","1",80,2
"6889",169,100,5,1.5,1,1.5832,1,33,"Subject_37","1",150,1
"6890",170,20,5,4,1,1.1536,1,33,"Subject_37","1",80,2
"6891",171,20,30,2.5,1,3.3936,0,33,"Subject_37","1",50,2
"6892",172,20,1,2,1,1.427,1,33,"Subject_37","1",40,2
"6893",173,100,30,1.5,1,1.6153,1,33,"Subject_37","1",150,1
"6894",174,100,5,3,1,1.955,0,33,"Subject_37","1",300,1
"6895",175,20,60,1.01,1,2.3161,0,33,"Subject_37","1",20.2,2
"6896",176,100,3,1.8,1,1.4817,0,33,"Subject_37","1",180,1
"6897",177,20,14,1.8,1,1.9899,1,33,"Subject_37","1",36,2
"6898",178,20,1,1.8,1,2.6131,0,33,"Subject_37","1",36,2
"6899",179,20,30,1.1,0,1.8494,0,33,"Subject_37","1",22,2
